Location,Season,Genotype,Reps,Iron_ton_ha,Stage,Fe
North,2022,CV4,3,5.8658,Reproductive,0.25
North,2022,CV4,4,18.3681,Reproductive,0.22
North,2022,CV4,5,3.81,Reproductive,0.23
North,2022,CV4,6,40.4287,Reproductive,0.25
North,2022,CV4,7,1.4271,Reproductive,0.21
North,2022,CV4,8,5.3097,Reproductive,0.26
North,2022,CV4,9,8.8159,Reproductive,0.26
North,2022,CV4,10,46.5051,Reproductive,0.23
North,2022,CV4,11,14.1346,Reproductive,0.28
North,2022,CV4,12,10.7017,Reproductive,0.24
North,2022,CV4,13,23.8896,Reproductive,0.23
North,2022,CV4,14,3.9725,Reproductive,0.23
North,2022,CV4,15,5.5811,Reproductive,0.25
North,2022,CV4,16,20.2996,Reproductive,0.23
North,2022,CV4,17,9.7325,Reproductive,0.24
North,2022,CV4,18,21.0999,Reproductive,0.28
North,2022,CV4,19,11.8598,Reproductive,0.28
North,2022,CV4,20,32.5733,Reproductive,0.26
North,2022,CV5,1,20.9006,Reproductive,0.27
North,2022,CV5,2,8.2447,Reproductive,0.3
North,2022,CV5,3,29.9762,Reproductive,0.27
North,2022,CV5,4,18.5376,Reproductive,0.3
North,2022,CV5,5,11.059,Reproductive,0.27
North,2022,CV5,6,25.9343,Reproductive,0.28
North,2022,CV5,7,13.2286,Reproductive,0.24
North,2022,CV5,8,4.4849,Reproductive,0.24
North,2022,CV5,9,3.2642,Reproductive,0.24
North,2022,CV5,10,14.3307,Reproductive,0.25
North,2022,CV5,11,2.8978,Reproductive,0.21
North,2022,CV5,12,11.3388,Reproductive,0.25
North,2022,CV5,13,5.9741,Reproductive,0.19
North,2022,CV5,14,5.6052,Reproductive,0.26
North,2022,CV5,15,8.1365,Reproductive,0.24
North,2022,CV5,16,9.6718,Reproductive,0.24
North,2022,CV5,17,11.2967,Reproductive,0.25
North,2022,CV5,18,11.03,Reproductive,0.21
North,2022,CV5,19,12.4643,Reproductive,0.22
North,2022,CV5,20,12.5875,Reproductive,0.21
North,2022,CV6,1,21.3501,Reproductive,0.27
North,2022,CV6,2,7.3082,Reproductive,0.21
North,2022,CV6,3,8.5092,Reproductive,0.24
North,2022,CV6,4,6.1425,Reproductive,0.27
North,2022,CV6,5,5.7192,Reproductive,0.27
North,2022,CV6,6,7.0295,Reproductive,0.24
North,2022,CV6,7,16.8781,Reproductive,0.24
North,2022,CV6,8,7.6061,Reproductive,0.22
North,2022,CV6,9,28.309,Reproductive,0.26
North,2022,CV6,10,10.0889,Reproductive,0.2
North,2022,CV6,11,10.0975,Reproductive,0.23
North,2022,CV6,12,6.7532,Reproductive,0.23
North,2022,CV6,13,20.194,Reproductive,0.22
North,2022,CV6,14,11.4567,Reproductive,0.25
North,2022,CV6,15,23.311,Reproductive,0.23
North,2022,CV6,16,16.1144,Reproductive,0.24
North,2022,CV6,17,16.0717,Reproductive,0.23
North,2022,CV6,18,9.9988,Reproductive,0.24
North,2022,CV6,19,12.2296,Reproductive,0.23
North,2022,CV6,20,8.9177,Reproductive,0.19
North,2022,CV7,1,18.2003,Reproductive,0.23
North,2022,CV7,2,20.591,Reproductive,0.23
North,2022,CV7,3,8.2346,Reproductive,0.26
North,2022,CV7,4,12.4125,Reproductive,0.26
North,2022,CV7,5,16.3438,Reproductive,0.24
North,2022,CV7,6,20.482,Reproductive,0.24
North,2022,CV7,7,3.4031,Reproductive,0.27
North,2022,CV7,8,8.4941,Reproductive,0.29
North,2022,CV7,9,14.4422,Reproductive,0.23
North,2022,CV7,10,3.8325,Reproductive,0.23
North,2022,CV7,11,4.0098,Reproductive,0.21
North,2022,CV7,12,6.8821,Reproductive,0.2
North,2022,CV7,13,24.8937,Reproductive,0.26
North,2022,CV7,14,13.6539,Reproductive,0.23
North,2022,CV7,15,7.0079,Reproductive,0.22
North,2022,CV7,16,5.8742,Reproductive,0.25
North,2022,CV7,17,9.5135,Reproductive,0.26
North,2022,CV7,18,8.6059,Reproductive,0.25
North,2022,CV7,19,12.8781,Reproductive,0.22
North,2022,CV7,20,11.3152,Reproductive,0.24
North,2022,CV8,1,5.5238,Reproductive,0.26
North,2022,CV8,2,7.866,Reproductive,0.27
North,2022,CV8,3,8.1974,Reproductive,0.27
North,2022,CV8,4,11.5629,Reproductive,0.26
North,2022,CV8,5,3.5877,Reproductive,0.24
North,2022,CV8,6,4.2673,Reproductive,0.22
North,2022,CV8,7,14.5027,Reproductive,0.25
North,2022,CV8,8,17.2021,Reproductive,0.25
North,2022,CV8,9,4.326,Reproductive,0.26
North,2022,CV8,10,4.4595,Reproductive,0.25
North,2022,CV8,11,9.5043,Reproductive,0.25
North,2022,CV8,12,23.2578,Reproductive,0.25
North,2022,CV8,13,18.292,Reproductive,0.24
North,2022,CV8,14,26.6107,Reproductive,0.24
North,2022,CV8,15,5.4322,Reproductive,0.25
North,2022,CV8,16,10.1668,Reproductive,0.27
North,2022,CV8,17,6.7425,Reproductive,0.26
North,2022,CV8,18,9.5335,Reproductive,0.25
North,2022,CV8,19,2.4741,Reproductive,0.24
North,2022,CV8,20,8.9076,Reproductive,0.24
North,2022,CV9,1,7.5458,Reproductive,0.28
North,2022,CV9,2,19.278,Reproductive,0.22
North,2022,CV9,3,18.5917,Reproductive,0.25
North,2022,CV9,4,6.5829,Reproductive,0.24
North,2022,CV9,5,10.1717,Reproductive,0.27
North,2022,CV9,6,10.7758,Reproductive,0.28
North,2022,CV9,7,10.9218,Reproductive,0.23
North,2022,CV9,8,3.9535,Reproductive,0.28
North,2022,CV9,9,1.7748,Reproductive,0.26
North,2022,CV9,10,7.5388,Reproductive,0.25
North,2022,CV9,11,7.8846,Reproductive,0.24
North,2022,CV9,12,1.4086,Reproductive,0.21
North,2022,CV9,13,2.9249,Reproductive,0.24
North,2022,CV9,14,10.7122,Reproductive,0.23
North,2022,CV9,15,4.2198,Reproductive,0.26
North,2022,CV9,16,1.7629,Reproductive,0.25
North,2022,CV9,17,32.4059,Reproductive,0.24
North,2022,CV9,18,9.5689,Reproductive,0.27
North,2022,CV9,19,7.7566,Reproductive,0.24
North,2022,CV9,20,2.8496,Reproductive,0.25
North,2022,CV10,1,11.6682,Reproductive,0.25
North,2022,CV10,2,3.0797,Reproductive,0.24
North,2022,CV10,3,6.0714,Reproductive,0.23
North,2022,CV10,4,6.4267,Reproductive,0.24
North,2022,CV10,5,2.128,Reproductive,0.23
North,2022,CV10,6,5.6573,Reproductive,0.23
North,2022,CV10,7,4.3935,Reproductive,0.22
North,2022,CV10,8,1.8028,Reproductive,0.26
North,2022,CV10,9,4.2735,Reproductive,0.21
North,2022,CV10,10,1.0982,Reproductive,0.21
North,2022,CV10,11,2.5049,Reproductive,0.25
North,2022,CV10,12,2.1674,Reproductive,0.19
North,2022,CV10,13,3.7007,Reproductive,0.27
North,2022,CV10,14,8.5724,Reproductive,0.22
North,2022,CV10,15,0.3374,Reproductive,0.23
North,2022,CV10,16,3.1187,Reproductive,0.26
North,2022,CV10,17,2.2452,Reproductive,0.22
North,2022,CV10,18,1.5084,Reproductive,0.25
North,2022,CV10,19,16.2483,Reproductive,0.25
North,2022,CV10,20,6.0789,Reproductive,0.29
North,2022,CV11,1,14.4046,Reproductive,0.27
North,2022,CV11,2,10.6347,Reproductive,0.25
North,2022,CV11,3,46.2384,Reproductive,0.28
North,2022,CV11,4,19.6954,Reproductive,0.28
North,2022,CV11,5,5.232,Reproductive,0.29
North,2022,CV11,6,5.1922,Reproductive,0.27
North,2022,CV11,7,4.7577,Reproductive,0.27
North,2022,CV11,8,4.9374,Reproductive,0.27
North,2022,CV11,9,7.6335,Reproductive,0.27
North,2022,CV11,10,3.8292,Reproductive,0.26
North,2022,CV11,11,14.3784,Reproductive,0.24
North,2022,CV11,12,4.321,Reproductive,0.25
North,2022,CV11,13,52.6706,Reproductive,0.29
North,2022,CV11,14,26.12,Reproductive,0.23
North,2022,CV11,15,18.6462,Reproductive,0.28
North,2022,CV11,16,4.7959,Reproductive,0.32
North,2022,CV11,17,3.6615,Reproductive,0.29
North,2022,CV11,18,5.3414,Reproductive,0.32
North,2022,CV11,19,12.2772,Reproductive,0.27
North,2022,CV11,20,20.7207,Reproductive,0.26
North,2022,CV12,1,38.2931,Reproductive,0.23
North,2022,CV12,2,67.9717,Reproductive,0.29
North,2022,CV12,3,33.8628,Reproductive,0.3
North,2022,CV12,4,27.8097,Reproductive,0.31
North,2022,CV12,5,18.2468,Reproductive,0.28
North,2022,CV12,6,15.5448,Reproductive,0.19
North,2022,CV12,7,3.9413,Reproductive,0.23
North,2022,CV12,8,8.1644,Reproductive,0.25
North,2022,CV12,9,20.4855,Reproductive,0.25
North,2022,CV12,10,17.4113,Reproductive,0.26
North,2022,CV12,11,4.2479,Reproductive,0.22
North,2022,CV12,12,9.6906,Reproductive,0.23
North,2022,CV12,13,12.9482,Reproductive,0.23
North,2022,CV12,14,10.74,Reproductive,0.24
North,2022,CV12,15,8.7578,Reproductive,0.28
North,2022,CV12,16,16.3071,Reproductive,0.26
North,2022,CV12,17,12.3058,Reproductive,0.25
North,2022,CV12,18,25.3183,Reproductive,0.28
North,2022,CV12,19,9.769,Reproductive,0.24
North,2022,CV12,20,5.8006,Reproductive,0.23
East,2021,CV1,1,21.7127,Maturity,0.13
East,2021,CV1,2,8.734,Maturity,0.14
East,2021,CV1,3,9.5003,Maturity,0.12
East,2021,CV1,4,5.9481,Maturity,0.18
East,2021,CV1,5,7.4608,Maturity,0.12
East,2021,CV1,6,20.5326,Maturity,0.24
East,2021,CV1,7,19.8532,Maturity,0.21
East,2021,CV1,8,7.9718,Maturity,0.17
East,2021,CV1,9,15.0087,Maturity,0.32
East,2021,CV1,10,5.6608,Maturity,0.14
East,2021,CV1,11,21.8885,Maturity,0.15
East,2021,CV1,12,16.8896,Maturity,0.2
East,2021,CV1,13,6.2757,Maturity,0.08
East,2021,CV1,14,7.5574,Maturity,0.15
East,2021,CV1,15,7.8064,Maturity,0.15
East,2021,CV1,16,9.0884,Maturity,0.11
East,2021,CV1,17,8.6052,Maturity,0.11
East,2021,CV1,18,8.2875,Maturity,0.14
East,2021,CV1,19,11.5893,Maturity,0.12
East,2021,CV1,20,8.0175,Maturity,0.15
East,2021,CV2,1,16.9369,Maturity,0.15
East,2021,CV2,2,5.0475,Maturity,0.24
East,2021,CV2,3,6.6257,Maturity,0.26
East,2021,CV2,4,4.298,Maturity,0.12
East,2021,CV2,5,3.0783,Maturity,0.19
East,2021,CV2,6,17.407,Maturity,0.1
East,2021,CV2,7,3.3106,Maturity,0.12
East,2021,CV2,8,7.8296,Maturity,0.09
East,2021,CV2,9,1.2931,Maturity,0.08
East,2021,CV2,10,3.6554,Maturity,0.11
East,2021,CV2,11,11.1033,Maturity,0.22
East,2021,CV2,12,9.3645,Maturity,0.17
East,2021,CV2,13,9.335,Maturity,0.18
East,2021,CV2,14,8.8226,Maturity,0.06
East,2021,CV2,15,7.7412,Maturity,0.15
East,2021,CV2,16,9.0417,Maturity,0.21
East,2021,CV2,17,7.2107,Maturity,0.18
East,2021,CV2,18,4.9943,Maturity,0.17
East,2021,CV2,19,8.1762,Maturity,0.08
East,2021,CV2,20,6.5323,Maturity,0.1
East,2021,CV3,1,19.8604,Maturity,0.1
East,2021,CV3,3,8.5195,Maturity,0.12
East,2021,CV3,4,6.6725,Maturity,0.15
East,2021,CV3,5,9.2966,Maturity,0.09
East,2021,CV3,6,16.4475,Maturity,0.24
East,2021,CV3,7,25.3036,Maturity,0.2
East,2021,CV3,8,7.9092,Maturity,0.15
East,2021,CV3,9,6.2444,Maturity,0.12
East,2021,CV3,10,8.1068,Maturity,0.17
East,2021,CV3,11,8.3097,Maturity,0.13
East,2021,CV3,12,27.3571,Maturity,0.28
East,2021,CV3,13,7.2069,Maturity,0.1
East,2021,CV3,14,19.0869,Maturity,0.25
East,2021,CV3,15,8.1706,Maturity,0.09
East,2021,CV3,16,5.0987,Maturity,0.11
East,2021,CV3,17,10.8302,Maturity,0.16
East,2021,CV3,18,8.1015,Maturity,0.26
East,2021,CV3,19,5.5515,Maturity,0.08
East,2021,CV3,20,9.1292,Maturity,0.2
East,2021,CV4,1,24.5038,Maturity,0.09
East,2021,CV4,2,9.2269,Maturity,0.14
East,2021,CV4,3,2.3876,Maturity,0.08
East,2021,CV4,4,3.3808,Maturity,0.11
East,2021,CV4,5,3.8297,Maturity,0.1
East,2021,CV4,6,0.7033,Maturity,0.19
East,2021,CV4,7,9.8258,Maturity,0.28
East,2021,CV4,8,12.6526,Maturity,0.17
East,2021,CV4,9,12.0669,Maturity,0.12
East,2021,CV4,10,9.2066,Maturity,0.18
East,2021,CV4,11,12.0835,Maturity,0.22
East,2021,CV4,12,7.423,Maturity,0.26
East,2021,CV4,13,12.8626,Maturity,0.24
East,2021,CV4,14,7.8124,Maturity,0.09
East,2021,CV4,15,2.0709,Maturity,0.18
East,2021,CV4,16,10.2201,Maturity,0.18
East,2021,CV4,17,7.4638,Maturity,0.08
East,2021,CV4,18,11.679,Maturity,0.17
East,2021,CV4,19,10.8766,Maturity,0.17
East,2021,CV4,20,8.0137,Maturity,0.11
East,2021,CV5,1,15.6785,Maturity,0.07
East,2021,CV5,2,4.5316,Maturity,0.08
East,2021,CV5,3,3.4444,Maturity,0.07
East,2021,CV5,4,6.1723,Maturity,0.06
East,2021,CV5,5,22.8275,Maturity,0.18
East,2021,CV5,6,18.1803,Maturity,0.28
East,2021,CV5,7,3.8423,Maturity,0.1
East,2021,CV5,8,5.3482,Maturity,0.12
East,2021,CV5,9,4.5714,Maturity,0.09
East,2021,CV5,10,13.3601,Maturity,0.12
East,2021,CV5,11,8.9675,Maturity,0.08
East,2021,CV5,12,7.3105,Maturity,0.15
East,2021,CV5,13,6.124,Maturity,0.15
East,2021,CV5,14,7.2898,Maturity,0.18
East,2021,CV5,15,2.301,Maturity,0.22
East,2021,CV5,16,9.642,Maturity,0.18
East,2021,CV5,17,5.1692,Maturity,0.2
East,2021,CV5,18,17.878,Maturity,0.32
East,2021,CV5,19,16.6433,Maturity,0.26
East,2021,CV5,20,15.186,Maturity,0.37
East,2021,CV6,1,13.4026,Maturity,0.09
East,2021,CV6,2,4.0009,Maturity,0.05
East,2021,CV6,3,5.3791,Maturity,0.07
East,2021,CV6,4,4.2936,Maturity,0.05
East,2021,CV6,5,17.7228,Maturity,0.1
East,2021,CV6,6,15.5804,Maturity,0.2
East,2021,CV6,7,10.095,Maturity,0.1
East,2021,CV6,8,2.2066,Maturity,0.1
East,2021,CV6,9,5.4011,Maturity,0.2
East,2021,CV6,10,10.0975,Maturity,0.16
East,2021,CV6,11,5.8508,Maturity,0.21
East,2021,CV6,12,10.6604,Maturity,0.23
East,2021,CV6,13,8.4938,Maturity,0.22
East,2021,CV6,14,5.4784,Maturity,0.19
East,2021,CV6,15,8.0645,Maturity,0.13
East,2021,CV6,16,2.7485,Maturity,0.23
East,2021,CV6,17,7.0694,Maturity,0.15
East,2021,CV6,18,26.8574,Maturity,0.31
East,2021,CV6,19,35.4026,Maturity,0.33
East,2021,CV6,20,8.6935,Maturity,0.3
East,2021,CV7,1,13.6426,Maturity,0.12
East,2021,CV7,2,4.484,Maturity,0.09
East,2021,CV7,3,2.927,Maturity,0.08
East,2021,CV7,4,2.0721,Maturity,0.06
East,2021,CV7,5,12.4155,Maturity,0.21
East,2021,CV7,6,9.1939,Maturity,0.27
East,2021,CV7,7,9.7758,Maturity,0.06
East,2021,CV7,8,3.4473,Maturity,0.19
East,2021,CV7,9,8.2727,Maturity,0.25
East,2021,CV7,10,6.4188,Maturity,0.1
East,2021,CV7,11,7.1144,Maturity,0.15
East,2021,CV7,12,7.1526,Maturity,0.19
East,2021,CV7,13,7.335,Maturity,0.17
East,2021,CV7,14,3.0495,Maturity,0.15
East,2021,CV7,15,6.0528,Maturity,0.12
East,2021,CV7,16,10.7678,Maturity,0.28
East,2021,CV7,17,3.1894,Maturity,0.19
East,2021,CV7,18,9.3059,Maturity,0.24
East,2021,CV7,19,7.4625,Maturity,0.12
East,2021,CV7,20,3.204,Maturity,0.08
East,2021,CV8,1,13.2573,Maturity,0.11
East,2021,CV8,2,3.6541,Maturity,0.11
East,2021,CV8,3,2.0205,Maturity,0.08
East,2021,CV8,4,8.0862,Maturity,0.09
East,2021,CV8,5,16.7108,Maturity,0.16
East,2021,CV8,6,13.0854,Maturity,0.18
East,2021,CV8,7,6.8604,Maturity,0.28
East,2021,CV8,8,6.6806,Maturity,0.12
East,2021,CV8,9,4.8698,Maturity,0.27
East,2021,CV8,10,7.9262,Maturity,0.16
East,2021,CV8,11,0.7067,Maturity,0.23
East,2021,CV8,12,13.5985,Maturity,0.36
East,2021,CV8,13,8.3491,Maturity,0.17
East,2021,CV8,14,7.3554,Maturity,0.15
East,2021,CV8,15,4.1707,Maturity,0.24
East,2021,CV8,16,6.0003,Maturity,0.21
East,2021,CV8,17,2.9332,Maturity,0.1
East,2021,CV8,18,8.043,Maturity,0.12
East,2021,CV8,19,4.5451,Maturity,0.14
East,2021,CV8,20,6.0978,Maturity,0.24
East,2021,CV9,1,7.5833,Maturity,0.07
East,2021,CV9,2,4.1246,Maturity,0.07
East,2021,CV9,3,3.0873,Maturity,0.06
East,2021,CV9,4,7.4287,Maturity,0.06
East,2021,CV9,5,11.4825,Maturity,0.16
East,2021,CV9,6,6.2228,Maturity,0.07
East,2021,CV9,7,6.0621,Maturity,0.16
East,2021,CV9,8,3.5002,Maturity,0.1
East,2021,CV9,9,2.758,Maturity,0.09
East,2021,CV9,10,7.6637,Maturity,0.15
East,2021,CV9,11,3.484,Maturity,0.08
East,2021,CV9,12,17.7713,Maturity,0.1
East,2021,CV9,13,11.3318,Maturity,0.13
East,2021,CV9,14,8.6392,Maturity,0.21
East,2021,CV9,15,6.0482,Maturity,0.2
East,2021,CV9,16,2.5544,Maturity,0.1
East,2021,CV9,17,6.9769,Maturity,0.18
East,2021,CV9,18,8.8261,Maturity,0.22
East,2021,CV9,19,3.5171,Maturity,0.08
East,2021,CV9,20,5.7769,Maturity,0.12
East,2021,CV10,1,7.6309,Maturity,0.09
East,2021,CV10,2,4.5352,Maturity,0.2
East,2021,CV10,3,4.0771,Maturity,0.06
East,2021,CV10,4,9.463,Maturity,0.09
East,2021,CV10,5,6.9759,Maturity,0.13
East,2021,CV10,6,5.0788,Maturity,0.15
East,2021,CV10,7,1.9882,Maturity,0.06
East,2021,CV10,8,12.7513,Maturity,0.13
East,2021,CV10,9,7.3094,Maturity,0.07
East,2021,CV10,10,10.2131,Maturity,0.11
East,2021,CV10,11,13.0904,Maturity,0.09
East,2021,CV10,12,5.4171,Maturity,0.09
East,2021,CV10,13,1.9612,Maturity,0.09
East,2021,CV10,14,2.9883,Maturity,0.06
East,2021,CV10,15,2.1805,Maturity,0.08
East,2021,CV10,16,5.8055,Maturity,0.07
East,2021,CV10,17,3.1025,Maturity,0.09
East,2021,CV10,18,1.334,Maturity,0.1
East,2021,CV10,19,4.3791,Maturity,0.04
East,2021,CV10,20,6.8661,Maturity,0.11
East,2021,CV11,1,19.572,Maturity,0.18
East,2021,CV11,2,19.6074,Maturity,0.23
East,2021,CV11,3,33.9871,Maturity,0.36
East,2021,CV11,4,6.9217,Maturity,0.22
East,2021,CV11,5,7.0454,Maturity,0.25
East,2021,CV11,6,26.1894,Maturity,0.37
East,2021,CV11,7,7.2557,Maturity,0.17
East,2021,CV11,8,6.9062,Maturity,0.18
East,2021,CV11,9,3.9625,Maturity,0.14
East,2021,CV11,10,3.4328,Maturity,0.12
East,2021,CV11,11,10.2632,Maturity,0.18
East,2021,CV11,12,7.0432,Maturity,0.25
East,2021,CV11,13,9.7032,Maturity,0.19
East,2021,CV11,14,4.8052,Maturity,0.11
East,2021,CV11,15,10.0318,Maturity,0.1
East,2021,CV11,16,5.9368,Maturity,0.07
East,2021,CV11,17,11.835,Maturity,0.09
East,2021,CV11,18,10.3492,Maturity,0.1
East,2021,CV11,19,12.95,Maturity,0.09
East,2021,CV11,20,12.7462,Maturity,0.17
East,2021,CV12,1,32.0683,Maturity,0.14
East,2021,CV12,2,10.0909,Maturity,0.3
East,2021,CV12,7,16.1746,Maturity,0.13
East,2021,CV12,8,8.8964,Maturity,0.2
East,2021,CV12,9,10.2859,Maturity,0.16
East,2021,CV12,10,8.2897,Maturity,0.12
East,2021,CV12,11,18.9557,Maturity,0.17
East,2021,CV12,12,9.8148,Maturity,0.17
East,2021,CV12,13,10.6732,Maturity,0.15
East,2021,CV12,14,6.3319,Maturity,0.42
East,2022,CV1,1,30.7798,Maturity,0.04
East,2022,CV1,2,10.1921,Maturity,0.04
East,2022,CV1,3,9.467,Maturity,0
East,2022,CV1,4,10.2436,Maturity,0.04
East,2022,CV1,5,8.9765,Maturity,0.04
East,2022,CV1,6,13.7787,Maturity,0.05
East,2022,CV1,7,16.1602,Maturity,0.05
East,2022,CV1,8,20.5788,Maturity,0.05
East,2022,CV1,9,16.6087,Maturity,0.06
East,2022,CV1,11,20.5253,Maturity,0.06
East,2022,CV1,12,26.4724,Maturity,0.06
East,2022,CV1,13,11.4903,Maturity,0.09
East,2022,CV1,14,9.6292,Maturity,0.06
East,2022,CV1,15,12.4825,Maturity,0.05
East,2022,CV1,16,12.0276,Maturity,0.05
East,2022,CV1,17,9.3776,Maturity,0.05
East,2022,CV1,18,14.2534,Maturity,0.06
East,2022,CV1,19,10.9744,Maturity,0.07
East,2022,CV1,20,8.7529,Maturity,0.06
East,2022,CV2,1,14.0833,Maturity,0.06
East,2022,CV2,2,5.9382,Maturity,0.05
East,2022,CV2,3,5.2621,Maturity,0.04
East,2022,CV2,4,3.8301,Maturity,0.05
East,2022,CV2,5,7.9534,Maturity,0.05
East,2022,CV2,6,16.1864,Maturity,0.06
East,2022,CV2,7,2.1515,Maturity,0.06
East,2022,CV2,8,6.7499,Maturity,0.06
East,2022,CV2,9,2.0457,Maturity,0.06
East,2022,CV2,10,6.7845,Maturity,0.04
East,2022,CV2,11,14.7909,Maturity,0.05
East,2022,CV2,12,4.5766,Maturity,0.06
East,2022,CV2,13,8.0416,Maturity,0.06
East,2022,CV2,14,6.3894,Maturity,0.04
East,2022,CV2,15,7.4073,Maturity,0.06
East,2022,CV2,16,7.0342,Maturity,0.05
East,2022,CV2,17,9.3155,Maturity,0.05
East,2022,CV2,18,5.7451,Maturity,0.05
East,2022,CV2,19,4.1004,Maturity,0.05
East,2022,CV2,20,5.2751,Maturity,0.05
East,2022,CV3,1,10.1057,Maturity,0.04
East,2022,CV3,2,7.6132,Maturity,0.04
East,2022,CV3,3,4.9953,Maturity,0.04
East,2022,CV3,4,5.4516,Maturity,0.05
East,2022,CV3,5,6.5497,Maturity,0.05
East,2022,CV3,6,11.1796,Maturity,0.04
East,2022,CV3,7,27.8195,Maturity,0.05
East,2022,CV3,8,5.0654,Maturity,0.05
East,2022,CV3,9,4.1128,Maturity,0.04
East,2022,CV3,10,4.4611,Maturity,0.05
East,2022,CV3,11,5.8567,Maturity,0.05
East,2022,CV3,12,42.1557,Maturity,0.07
East,2022,CV3,13,3.3637,Maturity,0.07
East,2022,CV3,14,10.3865,Maturity,0.05
East,2022,CV3,15,5.9819,Maturity,0.05
East,2022,CV3,16,2.5555,Maturity,0.05
East,2022,CV3,17,5.6017,Maturity,0.05
East,2022,CV3,18,5.9671,Maturity,0.08
East,2022,CV3,19,5.4133,Maturity,0.05
East,2022,CV3,20,4.8379,Maturity,0.07
East,2022,CV4,1,10.2227,Maturity,0.06
East,2022,CV4,2,3.7462,Maturity,0.05
East,2022,CV4,3,3.8378,Maturity,0.05
East,2022,CV4,4,3.1612,Maturity,0.04
East,2022,CV4,5,0.7311,Maturity,0.06
East,2022,CV4,6,0.7237,Maturity,0.07
East,2022,CV4,7,8.3936,Maturity,0.05
East,2022,CV4,8,6.4118,Maturity,0.04
East,2022,CV4,9,3.4758,Maturity,0.05
East,2022,CV4,10,9.7483,Maturity,0.05
East,2022,CV4,11,12.1881,Maturity,0.05
East,2022,CV4,12,9.9594,Maturity,0.06
East,2022,CV4,13,11.1009,Maturity,0.05
East,2022,CV4,14,13.6964,Maturity,0.05
East,2022,CV4,15,6.7828,Maturity,0.06
East,2022,CV4,16,8.9635,Maturity,0.04
East,2022,CV4,17,10.2348,Maturity,0.05
East,2022,CV4,18,5.8174,Maturity,0.06
East,2022,CV4,19,7.8182,Maturity,0.06
East,2022,CV4,20,5.367,Maturity,0.05
East,2022,CV5,1,18.3098,Maturity,0.05
East,2022,CV5,2,5.2004,Maturity,0.04
East,2022,CV5,3,3.5552,Maturity,0.05
East,2022,CV5,4,7.307,Maturity,0.05
East,2022,CV5,5,22.1051,Maturity,0.05
East,2022,CV5,6,29.1313,Maturity,0.06
East,2022,CV5,7,8.4848,Maturity,0.06
East,2022,CV5,8,8.5532,Maturity,0.04
East,2022,CV5,9,6.1604,Maturity,0.04
East,2022,CV5,10,7.0515,Maturity,0.05
East,2022,CV5,11,10.0346,Maturity,0.04
East,2022,CV5,12,7.4196,Maturity,0.05
East,2022,CV5,13,11.0226,Maturity,0.05
East,2022,CV5,14,5.9175,Maturity,0.06
East,2022,CV5,15,6.7885,Maturity,0.05
East,2022,CV5,16,7.9268,Maturity,0.05
East,2022,CV5,17,8.2291,Maturity,0.06
East,2022,CV5,18,23.4128,Maturity,0.06
East,2022,CV5,19,8.8645,Maturity,0.05
East,2022,CV5,20,13.2108,Maturity,0.07
East,2022,CV6,1,8.7574,Maturity,0.07
East,2022,CV6,2,3.058,Maturity,0.04
East,2022,CV6,3,5.9413,Maturity,0.05
East,2022,CV6,4,3.6994,Maturity,0.04
East,2022,CV6,5,8.3556,Maturity,0.06
East,2022,CV6,6,14.2953,Maturity,0.06
East,2022,CV6,7,5.2179,Maturity,0.05
East,2022,CV6,8,3.4068,Maturity,0.03
East,2022,CV6,9,4.0416,Maturity,0.04
East,2022,CV6,10,8.5843,Maturity,0.04
East,2022,CV6,11,4.1321,Maturity,0.04
East,2022,CV6,12,7.5052,Maturity,0.04
East,2022,CV6,13,6.841,Maturity,0.04
East,2022,CV6,14,5.4376,Maturity,0.06
East,2022,CV6,15,7.8229,Maturity,0.05
East,2022,CV6,16,7.7892,Maturity,0.05
East,2022,CV6,17,10.8805,Maturity,0.04
East,2022,CV6,18,32.8912,Maturity,0.1
East,2022,CV6,19,22.538,Maturity,0.05
East,2022,CV6,20,10.6834,Maturity,0.05
East,2022,CV7,1,13.6052,Maturity,0.05
East,2022,CV7,2,4.8773,Maturity,0.05
East,2022,CV7,3,2.9837,Maturity,0.06
East,2022,CV7,4,3.4819,Maturity,0.05
East,2022,CV7,5,18.1225,Maturity,0.04
East,2022,CV7,6,15.4468,Maturity,0.06
East,2022,CV7,7,8.3791,Maturity,0.07
East,2022,CV7,8,4.4293,Maturity,0.07
East,2022,CV7,9,11.8761,Maturity,0.06
East,2022,CV7,10,6.8934,Maturity,0.07
East,2022,CV7,11,6.2253,Maturity,0.06
East,2022,CV7,12,10.0867,Maturity,0.06
East,2022,CV7,13,10.1774,Maturity,0.06
East,2022,CV7,14,6.0179,Maturity,0.06
East,2022,CV7,15,4.1635,Maturity,0.05
East,2022,CV7,16,6.8883,Maturity,0.06
East,2022,CV7,17,5.6825,Maturity,0.06
East,2022,CV7,18,13.8071,Maturity,0.06
East,2022,CV7,19,6.6851,Maturity,0.07
East,2022,CV7,20,8.7151,Maturity,0.06
East,2022,CV8,1,15.3505,Maturity,0.06
East,2022,CV8,2,6.4098,Maturity,0.04
East,2022,CV8,3,3.8327,Maturity,0.05
East,2022,CV8,4,4.0378,Maturity,0.04
East,2022,CV8,5,10.9722,Maturity,0.05
East,2022,CV8,6,12.3961,Maturity,0.08
East,2022,CV8,7,5.7053,Maturity,0.04
