year,season,variety,population,location,ear ,AGW,KN,GY
2023,Long Season,CV8,High D,Site 2,8,314.8,4860,15123
2023,Long Season,CV8,High D,Site 2,9,295.3,4176,12187
2023,Long Season,CV8,High D,Site 2,10,269.4,5580,14856
2023,Long Season,CV9,High D,Site 1,1,346.0,3696,12639
2023,Long Season,CV9,High D,Site 1,2,392.6,4224,16391
2023,Long Season,CV9,High D,Site 1,3,393.4,4488,17451
2023,Long Season,CV9,High D,Site 1,4,312.5,4356,13455
2023,Long Season,CV9,High D,Site 1,5,397.1,4488,17614
2023,Long Season,CV9,High D,Site 1,6,412.9,3696,15086
2023,Long Season,CV9,High D,Site 1,7,382.8,4224,15983
2023,Long Season,CV9,High D,Site 1,8,337.2,4307,14352
2023,Long Season,CV9,High D,Site 1,9,351.3,4604,15983
2023,Long Season,CV9,High D,Site 1,10,353.7,4455,15575
2023,Long Season,CV9,High D,Site 2,1,341.5,4088,13800
2023,Long Season,CV9,High D,Site 2,2,245.2,5658,13709
2023,Long Season,CV9,High D,Site 2,3,279.6,5092,14070
2023,Long Season,CV9,High D,Site 2,4,336.7,4526,15062
2023,Long Season,CV9,High D,Site 2,5,318.4,4672,14702
2023,Long Season,CV9,High D,Site 2,6,295.7,5092,14882
2023,Long Season,CV9,High D,Site 2,7,288.2,5256,14972
2023,Long Season,CV9,High D,Site 2,8,332.0,4672,15333
2023,Long Season,CV9,High D,Site 2,9,316.4,4672,14611
2023,Long Season,CV9,High D,Site 2,10,258.7,5256,13439
2023,Long Season,CV10,High D,Site 1,1,410.4,4260,17281
2023,Long Season,CV10,High D,Site 1,2,353.0,4952,17281
2023,Long Season,CV10,High D,Site 1,3,292.2,5680,16404
2023,Long Season,CV10,High D,Site 1,4,350.7,5112,17720
2023,Long Season,CV10,High D,Site 1,5,338.2,5432,18159
2023,Long Season,CV10,High D,Site 1,6,404.0,3976,15878
2023,Long Season,CV10,High D,Site 1,7,392.4,5112,19825
2023,Long Season,CV10,High D,Site 1,8,384.2,4828,18334
2023,Long Season,CV10,High D,Site 1,9,380.9,4544,17106
2023,Long Season,CV10,High D,Site 1,10,378.5,5112,19123
2023,Long Season,CV10,High D,Site 2,1,306.5,4633,14036
2023,Long Season,CV10,High D,Site 2,2,294.6,5272,15351
2023,Long Season,CV10,High D,Site 2,3,368.3,3976,14474
2023,Long Season,CV10,High D,Site 2,4,331.5,4793,15702
2023,Long Season,CV10,High D,Site 2,5,341.8,4544,15351
2023,Long Season,CV10,High D,Site 2,6,279.8,4313,11930
2023,Long Season,CV10,High D,Site 2,7,320.8,4952,15702
2023,Long Season,CV10,High D,Site 2,8,292.6,4793,13860
2023,Long Season,CV10,High D,Site 2,9,331.3,4260,13948
2023,Long Season,CV10,High D,Site 2,10,181.0,4952,8860
2022,Short Season,CV11,High D,Site 4,1,274.0,3380,9155
2022,Short Season,CV11,High D,Site 4,2,280.0,3250,8995
2022,Short Season,CV11,High D,Site 4,3,282.5,3250,9075
2022,Short Season,CV11,High D,Site 4,4,260.0,3656,9396
2022,Short Season,CV11,High D,Site 4,5,292.2,2503,7228
2022,Short Season,CV11,High D,Site 4,6,247.4,3120,7629
2022,Short Season,CV11,High D,Site 4,7,264.4,3380,8834
2022,Short Season,CV11,High D,Site 4,8,235.6,4241,9878
2022,Short Season,CV11,High D,Site 4,9,254.6,3510,8834
2022,Short Season,CV11,High D,Site 4,10,318.2,2860,8995
2022,Short Season,CV11,High D,Site 5,1,224.8,3868,8593
2022,Short Season,CV11,High D,Site 5,2,208.3,3900,8031
2022,Short Season,CV11,High D,Site 5,3,237.5,3250,7629
2022,Short Season,CV11,High D,Site 5,4,182.9,3510,6344
2022,Short Season,CV11,High D,Site 5,5,168.1,5704,9476
2022,Short Season,CV11,High D,Site 5,6,213.0,4388,9236
2022,Short Season,CV11,High D,Site 5,7,231.3,3900,8914
2022,Short Season,CV11,High D,Site 5,8,224.6,4160,9236
2022,Short Season,CV11,High D,Site 5,9,201.2,4160,8272
2022,Short Season,CV11,High D,Site 5,10,229.8,4420,10039
2022,Short Season,CV12,High D,Site 4,1,290.9,3744,10764
2022,Short Season,CV12,High D,Site 4,2,289.6,4320,12365
2022,Short Season,CV12,High D,Site 4,3,260.8,4176,10764
2022,Short Season,CV12,High D,Site 4,4,317.5,3402,10675
2022,Short Season,CV12,High D,Site 4,5,300.9,3888,11565
2022,Short Season,CV12,High D,Site 4,6,330.4,4032,13166
2022,Short Season,CV12,High D,Site 4,7,300.0,4320,12810
2022,Short Season,CV12,High D,Site 4,8,296.3,3888,11387
2022,Short Season,CV12,High D,Site 4,9,266.7,4860,12810
2022,Short Season,CV12,High D,Site 4,10,272.2,4860,13077
2022,Short Season,CV12,High D,Site 5,1,273.4,3408,9211
2022,Short Season,CV12,High D,Site 5,2,326.4,2556,8246
2022,Short Season,CV12,High D,Site 5,3,326.1,2858,9211
2022,Short Season,CV12,High D,Site 5,4,277.1,3106,8509
2022,Short Season,CV12,High D,Site 5,5,325.4,3355,10790
2022,Short Season,CV12,High D,Site 5,6,293.8,2840,8246
2022,Short Season,CV12,High D,Site 5,7,284.4,2840,7983
2022,Short Season,CV12,High D,Site 5,8,317.9,2876,9035
2022,Short Season,CV12,High D,Site 5,9,252.8,3124,7807
2022,Short Season,CV12,High D,Site 5,10,315.0,2423,7544
2022,Short Season,CV13,High D,Site 4,1,280.4,3497,9691
2022,Short Season,CV13,High D,Site 4,2,200.0,4995,9874
2022,Short Season,CV13,High D,Site 4,3,250.0,3885,9600
2022,Short Season,CV13,High D,Site 4,4,224.0,5162,11429
2022,Short Season,CV13,High D,Site 4,5,238.3,4736,11154
2022,Short Season,CV13,High D,Site 4,6,234.4,4736,10971
2022,Short Season,CV13,High D,Site 4,7,226.1,5032,11246
2022,Short Season,CV13,High D,Site 4,8,216.0,5994,12800
2022,Short Season,CV13,High D,Site 4,9,240.2,4736,11246
2022,Short Season,CV13,High D,Site 4,10,224.6,4736,10514
2022,Short Season,CV13,High D,Site 5,1,212.9,4160,8754
2022,Short Season,CV13,High D,Site 5,2,213.5,4680,9878
2022,Short Season,CV13,High D,Site 5,3,195.9,4810,9316
2022,Short Season,CV13,High D,Site 5,4,183.6,5265,9557
2022,Short Season,CV13,High D,Site 5,5,176.5,4973,8673
2022,Short Season,CV13,High D,Site 5,6,214.3,4550,9637
2022,Short Season,CV13,High D,Site 5,7,211.7,3185,6666
2022,Short Season,CV13,High D,Site 5,8,192.8,4973,9476
2022,Short Season,CV13,High D,Site 5,9,233.8,3754,8673
2022,Short Season,CV13,High D,Site 5,10,207.1,4550,9316
2022,Short Season,CV14,High D,Site 4,1,242.4,4752,11387
2022,Short Season,CV14,High D,Site 4,2,309.5,3780,11565
2022,Short Season,CV14,High D,Site 4,3,273.4,3654,9874
2022,Short Season,CV14,High D,Site 4,4,252.4,3744,9341
2022,Short Season,CV14,High D,Site 4,5,240.5,3780,8985
2022,Short Season,CV14,High D,Site 4,6,258.9,4032,10319
2022,Short Season,CV14,High D,Site 4,7,259.6,3744,9607
2022,Short Season,CV14,High D,Site 4,8,247.7,3888,9518
2022,Short Season,CV14,High D,Site 4,9,252.0,4464,11120
2022,Short Season,CV14,High D,Site 4,10,276.2,4464,12187
2022,Short Season,CV14,High D,Site 5,1,261.9,3675,9514
2022,Short Season,CV14,High D,Site 5,2,225.8,4340,9687
2022,Short Season,CV14,High D,Site 5,3,338.7,3255,10897
2022,Short Season,CV14,High D,Site 5,4,258.9,3920,10032
2022,Short Season,CV14,High D,Site 5,5,285.7,3675,10378
2022,Short Season,CV14,High D,Site 5,6,286.5,3360,9514
2022,Short Season,CV14,High D,Site 5,7,258.8,3990,10205
2022,Short Season,CV14,High D,Site 5,8,291.7,3150,9081
2022,Short Season,CV14,High D,Site 5,9,259.2,4760,12195
2022,Short Season,CV14,High D,Site 5,10,234.9,4060,9427
2022,Short Season,CV15,High D,Site 4,1,246.0,4526,11004
2022,Short Season,CV15,High D,Site 4,2,245.8,4344,10553
2022,Short Season,CV15,High D,Site 4,3,276.8,4088,11184
2022,Short Season,CV15,High D,Site 4,4,290.2,4088,11725
2022,Short Season,CV15,High D,Site 4,5,261.2,4088,10553
2022,Short Season,CV15,High D,Site 4,6,281.3,4088,11364
2022,Short Season,CV15,High D,Site 4,7,256.3,4380,11094
2022,Short Season,CV15,High D,Site 4,8,320.3,3960,12537
2022,Short Season,CV15,High D,Site 4,9,237.1,4234,9921
2022,Short Season,CV15,High D,Site 4,10,305.8,4088,12357
2022,Short Season,CV15,High D,Site 5,1,194.4,4221,8112
2022,Short Season,CV15,High D,Site 5,2,240.5,4422,10513
2022,Short Season,CV15,High D,Site 5,3,244.1,4288,10348
2022,Short Season,CV15,High D,Site 5,4,240.8,4556,10844
2022,Short Season,CV15,High D,Site 5,5,293.7,4221,12251
2022,Short Season,CV15,High D,Site 5,6,251.8,4690,11672
2022,Short Season,CV15,High D,Site 5,7,205.9,3987,8112
2022,Short Season,CV15,High D,Site 5,8,207.1,4690,9603
2022,Short Season,CV15,High D,Site 5,9,222.7,3987,8775
2022,Short Season,CV15,High D,Site 5,10,231.6,4556,10430
2022,Short Season,CV16,High D,Site 4,1,248.0,4736,11611
2022,Short Season,CV16,High D,Site 4,2,239.6,4440,10514
2022,Short Season,CV16,High D,Site 4,3,255.6,4995,12617
2022,Short Season,CV16,High D,Site 4,4,278.6,3552,9783
2022,Short Season,CV16,High D,Site 4,5,270.9,3756,10057
2022,Short Season,CV16,High D,Site 4,6,264.4,3848,10057
2022,Short Season,CV16,High D,Site 4,7,264.4,3848,10057
2022,Short Season,CV16,High D,Site 4,8,241.9,4588,10971
2022,Short Season,CV16,High D,Site 4,9,214.6,4829,10240
2022,Short Season,CV16,High D,Site 4,10,234.4,4144,9600
2022,Short Season,CV16,High D,Site 5,1,213.0,4455,9378
2022,Short Season,CV16,High D,Site 5,2,220.4,4604,10030
2022,Short Season,CV16,High D,Site 5,3,209.4,3861,7991
2022,Short Season,CV16,High D,Site 5,4,204.0,4488,9051
2022,Short Season,CV16,High D,Site 5,5,187.7,4307,7991
2022,Short Season,CV16,High D,Site 5,6,223.8,3465,7665
2022,Short Season,CV16,High D,Site 5,7,217.7,4092,8807
2022,Short Season,CV16,High D,Site 5,8,275.1,3119,8481
2022,Short Season,CV16,High D,Site 5,9,229.9,3696,8399
2022,Short Season,CV16,High D,Site 5,10,214.0,4356,9215
2022,Short Season,CV17,High D,Site 4,1,234.8,3762,8733
2022,Short Season,CV17,High D,Site 4,2,301.2,3059,9108
2022,Short Season,CV17,High D,Site 4,3,250.0,3192,7888
2022,Short Season,CV17,High D,Site 4,4,244.5,3458,8357
2022,Short Season,CV17,High D,Site 4,5,250.0,3078,7606
2022,Short Season,CV17,High D,Site 4,6,224.4,3344,7418
2022,Short Season,CV17,High D,Site 4,7,239.6,3648,8639
2022,Short Season,CV17,High D,Site 4,8,225.5,3496,7794
2022,Short Season,CV17,High D,Site 4,9,237.0,3648,8545
2022,Short Season,CV17,High D,Site 4,10,241.1,3192,7606
2022,Short Season,CV17,High D,Site 5,1,241.4,3603,8597
2022,Short Season,CV17,High D,Site 5,2,208.3,4260,8772
2022,Short Season,CV17,High D,Site 5,3,204.8,3728,7544
2022,Short Season,CV17,High D,Site 5,4,229.4,4100,9299
2022,Short Season,CV17,High D,Site 5,5,239.3,4154,9825
2022,Short Season,CV17,High D,Site 5,6,195.8,4260,8246
2022,Short Season,CV17,High D,Site 5,7,204.3,3692,7456
2022,Short Season,CV17,High D,Site 5,8,205.4,3976,8070
2022,Short Season,CV17,High D,Site 5,9,220.8,4260,9299
2022,Short Season,CV17,High D,Site 5,10,234.4,3976,9211
2022,Short Season,CV18,High D,Site 4,1,203.6,4650,9359
2022,Short Season,CV18,High D,Site 4,2,236.6,4200,9822
2022,Short Season,CV18,High D,Site 4,3,223.1,3488,7691
2022,Short Season,CV18,High D,Site 4,4,237.3,4069,9544
2022,Short Season,CV18,High D,Site 4,5,203.7,4050,8154
2022,Short Season,CV18,High D,Site 4,6,240.4,3900,9266
2022,Short Season,CV18,High D,Site 4,7,256.6,3544,8988
2022,Short Season,CV18,High D,Site 4,8,257.1,3938,10008
2022,Short Season,CV18,High D,Site 4,9,267.5,3750,9915
2022,Short Season,CV18,High D,Site 4,10,255.8,4069,10286
2022,Short Season,CV18,High D,Site 5,1,225.3,5624,12526
2022,Short Season,CV18,High D,Site 5,2,262.2,4551,11794
2022,Short Season,CV18,High D,Site 5,3,251.0,4792,11886
2022,Short Season,CV18,High D,Site 5,4,213.8,5624,11886
2022,Short Season,CV18,High D,Site 5,5,198.2,6068,11886
2022,Short Season,CV18,High D,Site 5,6,223.4,5051,11154
2022,Short Season,CV18,High D,Site 5,7,208.9,5624,11611
2022,Short Season,CV18,High D,Site 5,8,272.3,4144,11154
2022,Short Season,CV18,High D,Site 5,9,218.1,4792,10331
2022,Short Season,CV18,High D,Site 5,10,298.9,4921,14537
2022,Short Season,CV19,High D,Site 4,1,270.8,4050,10842
2022,Short Season,CV19,High D,Site 4,2,280.4,3544,9822
2022,Short Season,CV19,High D,Site 4,3,258.9,4200,10749
2022,Short Season,CV19,High D,Site 4,4,264.1,4650,12139
2022,Short Season,CV19,High D,Site 4,5,269.0,3450,9174
2022,Short Season,CV19,High D,Site 4,6,271.6,4350,11676
2022,Short Season,CV19,High D,Site 4,7,245.4,4050,9822
2022,Short Season,CV19,High D,Site 4,8,263.9,4050,10564
2022,Short Season,CV19,High D,Site 4,9,298.9,3544,10471
2022,Short Season,CV19,High D,Site 4,10,257.2,3900,9915
2022,Short Season,CV19,High D,Site 5,1,207.6,3864,7928
2022,Short Season,CV19,High D,Site 5,2,257.7,3381,8610
2022,Short Season,CV19,High D,Site 5,3,214.3,3864,8184
2022,Short Season,CV19,High D,Site 5,4,242.3,3381,8099
2022,Short Season,CV19,High D,Site 5,5,274.7,3140,8525
2022,Short Season,CV19,High D,Site 5,6,272.0,3140,8440
2022,Short Season,CV19,High D,Site 5,7,245.8,4140,10060
2022,Short Season,CV19,High D,Site 5,8,232.8,3260,7502
2022,Short Season,CV19,High D,Site 5,9,223.8,4278,9463
2022,Short Season,CV19,High D,Site 5,10,240.7,3260,7758
2022,Short Season,CV20,High D,Site 4,1,210.9,4255,8869
2022,Short Season,CV20,High D,Site 4,2,252.3,3996,9966
2022,Short Season,CV20,High D,Site 4,3,250.0,3256,8046
2022,Short Season,CV20,High D,Site 4,4,217.9,4329,9326
2022,Short Season,CV20,High D,Site 4,5,227.1,4440,9966
2022,Short Season,CV20,High D,Site 4,6,193.4,4496,8594
2022,Short Season,CV20,High D,Site 4,7,233.3,4163,9600
2022,Short Season,CV20,High D,Site 4,8,270.0,3700,9874
2022,Short Season,CV20,High D,Site 4,9,246.0,4662,11337
2022,Short Season,CV20,High D,Site 4,10,240.0,3700,8777
2022,Short Season,CV20,High D,Site 5,1,257.8,3408,8685
2022,Short Season,CV20,High D,Site 5,2,239.6,3408,8070
2022,Short Season,CV20,High D,Site 5,3,284.1,3124,8772
2022,Short Season,CV20,High D,Site 5,4,208.8,4633,9562
2022,Short Season,CV20,High D,Site 5,5,230.8,4154,9474
2022,Short Season,CV20,High D,Site 5,6,242.4,3515,8421
2022,Short Season,CV20,High D,Site 5,7,255.2,3408,8597
2022,Short Season,CV20,High D,Site 5,8,233.2,3692,8509
2022,Short Season,CV20,High D,Site 5,9,244.6,3266,7895
2022,Short Season,CV20,High D,Site 5,10,215.0,3674,7807
2022,Short Season,CV21,High D,Site 4,1,233.9,4588,10606
2022,Short Season,CV21,High D,Site 4,2,223.8,4588,10149
2022,Short Season,CV21,High D,Site 4,3,232.5,3700,8503
2022,Short Season,CV21,High D,Site 4,4,258.3,4440,11337
2022,Short Season,CV21,High D,Site 4,5,232.8,4292,9874
2022,Short Season,CV21,High D,Site 4,6,267.5,3700,9783
2022,Short Season,CV21,High D,Site 4,7,231.9,4588,10514
2022,Short Season,CV21,High D,Site 4,8,232.4,4736,10880
2022,Short Season,CV21,High D,Site 4,9,250.0,4588,11337
2022,Short Season,CV21,High D,Site 4,10,240.7,3497,8320
2022,Short Season,CV21,High D,Site 5,1,250.0,2730,6746
2022,Short Season,CV21,High D,Site 5,2,231.8,3120,7148
2022,Short Season,CV21,High D,Site 5,3,255.2,3120,7870
2022,Short Season,CV21,High D,Site 5,4,282.3,2389,6666
2022,Short Season,CV21,High D,Site 5,5,213.5,3120,6585
2022,Short Season,CV21,High D,Site 5,6,187.5,3380,6264
2022,Short Season,CV21,High D,Site 5,7,220.5,2616,5702
2022,Short Season,CV21,High D,Site 5,8,243.4,3071,7388
2022,Short Season,CV21,High D,Site 5,9,240.0,3250,7710
2022,Short Season,CV21,High D,Site 5,10,230.2,3071,6987
2022,Short Season,CV22,High D,Site 5,1,246.5,3852,9386
2022,Short Season,CV22,High D,Site 5,2,218.6,4100,8860
2022,Short Season,CV22,High D,Site 5,3,233.8,3834,8860
2022,Short Season,CV22,High D,Site 5,4,247.8,3976,9737
2022,Short Season,CV22,High D,Site 5,5,234.8,4686,10878
2022,Short Season,CV22,High D,Site 5,6,231.6,4828,11053
2022,Short Season,CV22,High D,Site 5,7,263.4,3976,10351
2022,Short Season,CV22,High D,Site 5,8,181.8,4686,8421
2022,Short Season,CV22,High D,Site 5,9,210.3,4473,9299
2022,Short Season,CV22,High D,Site 5,10,236.6,3976,9299
2022,Short Season,CV22,High D,Site 4,1,263.7,3458,9014
2022,Short Season,CV22,High D,Site 4,2,221.0,4256,9296
2022,Short Season,CV22,High D,Site 4,3,268.9,4522,12019
2022,Short Season,CV22,High D,Site 4,4,248.0,4864,11925
2022,Short Season,CV22,High D,Site 4,5,224.6,4864,10799
2022,Short Season,CV22,High D,Site 4,6,261.6,4104,10611
2022,Short Season,CV22,High D,Site 4,7,235.4,4560,10611
2022,Short Season,CV22,High D,Site 4,8,215.5,4408,9390
2022,Short Season,CV22,High D,Site 4,9,247.7,4104,10047
2022,Short Season,CV22,High D,Site 4,10,245.5,4256,10329
2022,Short Season,CV23,High D,Site 5,1,226.6,3840,8599
2022,Short Season,CV23,High D,Site 5,2,211.7,3720,7784
2022,Short Season,CV23,High D,Site 5,3,220.8,3465,7561
2022,Short Season,CV23,High D,Site 5,4,243.4,2835,6820
2022,Short Season,CV23,High D,Site 5,5,200.4,3480,6894
2022,Short Season,CV23,High D,Site 5,6,206.3,3600,7339
2022,Short Season,CV23,High D,Site 5,7,252.6,2940,7339
2022,Short Season,CV23,High D,Site 5,8,223.8,3720,8229
2022,Short Season,CV23,High D,Site 5,9,208.8,4095,8451
2022,Short Season,CV23,High D,Site 5,10,260.4,2880,7413
2022,Short Season,CV23,High D,Site 4,1,236.5,5591,13071
2022,Short Season,CV23,High D,Site 4,2,210.4,4597,9562
2022,Short Season,CV23,High D,Site 4,3,260.4,3408,8772
2022,Short Season,CV23,High D,Site 4,4,218.8,5112,11053
2022,Short Season,CV23,High D,Site 4,5,307.5,3550,10790
2022,Short Season,CV23,High D,Site 4,6,200.4,4473,8860
2022,Short Season,CV23,High D,Site 4,7,269.6,3621,9649
2022,Short Season,CV23,High D,Site 4,8,189.8,5751,10790
2022,Short Season,CV23,High D,Site 4,9,260.4,3852,9913
2022,Short Season,CV23,High D,Site 4,10,229.2,4686,10614
2023,Short Season,CV11,High D,Site 6,1,324.5,3692,11843
2023,Short Season,CV11,High D,Site 6,2,302.7,4633,13860
2023,Short Season,CV11,High D,Site 6,3,349.4,3124,10790
2023,Short Season,CV11,High D,Site 6,4,320.6,4402,13948
2023,Short Season,CV11,High D,Site 6,5,379.8,3692,13860
2023,Short Season,CV11,High D,Site 6,6,331.2,4154,13597
2023,Short Season,CV11,High D,Site 6,7,325.9,3976,12807
2023,Short Season,CV11,High D,Site 6,8,279.3,4544,12544
2023,Short Season,CV11,High D,Site 6,9,329.7,4118,13422
2023,Short Season,CV11,High D,Site 6,10,305.6,4154,12544
2023,Short Season,CV11,High D,Site 5,1,417.8,4050,16724
2023,Short Season,CV11,High D,Site 5,2,325.0,4320,13877
2023,Short Season,CV11,High D,Site 5,3,327.8,4860,15746
2023,Short Season,CV11,High D,Site 5,4,390.6,4032,15568
2023,Short Season,CV11,High D,Site 5,5,328.6,4464,14500
2023,Short Season,CV11,High D,Site 5,6,301.9,4860,14500
2023,Short Season,CV11,High D,Site 5,7,385.0,3600,13700
2023,Short Season,CV11,High D,Site 5,8,333.3,4698,15479
2023,Short Season,CV11,High D,Site 5,9,314.2,5184,16101
2023,Short Season,CV11,High D,Site 5,10,385.4,4320,16457
2023,Short Season,CV12,High D,Site 6,1,352.7,3920,13665
2023,Short Season,CV12,High D,Site 6,2,371.0,3798,13924
2023,Short Season,CV12,High D,Site 6,3,362.3,3623,12973
2023,Short Season,CV12,High D,Site 6,4,382.5,3500,13232
2023,Short Season,CV12,High D,Site 6,5,288.5,4883,13924
2023,Short Season,CV12,High D,Site 6,6,379.6,3780,14184
2023,Short Season,CV12,High D,Site 6,7,381.5,4060,15308
2023,Short Season,CV12,High D,Site 6,8,382.7,3430,12973
2023,Short Season,CV12,High D,Site 6,9,420.7,3640,15135
2023,Short Season,CV12,High D,Site 6,10,318.9,4253,13405
2023,Short Season,CV12,High D,Site 5,1,371.0,3906,14322
2023,Short Season,CV12,High D,Site 5,2,343.6,4374,14856
2023,Short Season,CV12,High D,Site 5,3,403.8,3276,13077
2023,Short Season,CV12,High D,Site 5,4,369.0,4464,16279
2023,Short Season,CV12,High D,Site 5,5,395.4,3528,13788
2023,Short Season,CV12,High D,Site 5,6,379.5,4032,15123
2023,Short Season,CV12,High D,Site 5,7,318.8,4320,13611
2023,Short Season,CV12,High D,Site 5,8,400.5,3888,15390
2023,Short Season,CV12,High D,Site 5,9,302.5,4374,13077
2023,Short Season,CV12,High D,Site 5,10,325.9,4860,15657
2023,Short Season,CV13,High D,Site 6,1,324.5,4594,14734
2023,Short Season,CV13,High D,Site 6,2,275.9,4894,13344
2023,Short Season,CV13,High D,Site 6,3,281.4,5231,14548
2023,Short Season,CV13,High D,Site 6,4,286.7,5231,14826
2023,Short Season,CV13,High D,Site 6,5,274.4,5569,15104
2023,Short Season,CV13,High D,Site 6,6,296.5,4331,12695
2023,Short Season,CV13,High D,Site 6,7,280.0,5625,15568
2023,Short Season,CV13,High D,Site 6,8,267.0,5231,13807
2023,Short Season,CV13,High D,Site 6,9,250.0,5738,14178
2023,Short Season,CV13,High D,Site 6,10,220.5,5400,11768
2023,Short Season,CV13,High D,Site 5,1,250.0,4970,12281
2023,Short Season,CV13,High D,Site 5,2,272.4,5538,14913
2023,Short Season,CV13,High D,Site 5,3,307.0,4828,14650
2023,Short Season,CV13,High D,Site 5,4,289.8,4349,12457
2023,Short Season,CV13,High D,Site 5,5,287.6,4597,13071
2023,Short Season,CV13,High D,Site 5,6,380.3,4225,15878
2023,Short Season,CV13,High D,Site 5,7,149.2,5591,8246
2023,Short Season,CV13,High D,Site 5,8,258.9,4970,12720
2023,Short Season,CV13,High D,Site 5,9,304.1,5254,15790
2023,Short Season,CV13,High D,Site 5,10,260.4,5112,13158
2023,Short Season,CV14,High D,Site 6,1,292.3,4760,13751
2023,Short Season,CV14,High D,Site 6,2,322.1,3640,11589
2023,Short Season,CV14,High D,Site 6,3,277.8,4095,11243
2023,Short Season,CV14,High D,Site 6,4,277.8,4725,12973
2023,Short Season,CV14,High D,Site 6,5,237.2,5828,13665
2023,Short Season,CV14,High D,Site 6,6,262.2,5040,13060
2023,Short Season,CV14,High D,Site 6,7,303.7,4725,14184
2023,Short Season,CV14,High D,Site 6,8,248.3,5250,12887
2023,Short Season,CV14,High D,Site 6,9,267.0,4620,12195
2023,Short Season,CV14,High D,Site 5,10,423.6,3996,16732
2023,Short Season,CV14,High D,Site 5,1,310.4,4440,13623
2023,Short Season,CV14,High D,Site 5,2,253.8,4884,12251
2023,Short Season,CV14,High D,Site 5,3,321.4,4403,13989
2023,Short Season,CV14,High D,Site 5,4,270.8,4440,11886
2023,Short Season,CV14,High D,Site 5,5,363.4,4403,15817
2023,Short Season,CV14,High D,Site 5,6,263.3,4884,12709
2023,Short Season,CV14,High D,Site 5,7,283.2,4736,13257
2023,Short Season,CV14,High D,Site 5,8,296.9,4144,12160
2023,Short Season,CV14,High D,Site 5,9,299.2,4884,14446
2023,Short Season,CV14,High D,Site 5,10,295.6,4662,13623
2023,Short Season,CV15,High D,Site 6,1,262.5,4380,11364
2023,Short Season,CV15,High D,Site 6,2,392.5,3395,13168
2023,Short Season,CV15,High D,Site 6,3,299.1,4088,12086
2023,Short Season,CV15,High D,Site 6,4,263.7,4672,12176
2023,Short Season,CV15,High D,Site 6,5,343.8,3504,11906
2023,Short Season,CV15,High D,Site 6,6,384.2,3705,14070
2023,Short Season,CV15,High D,Site 6,7,259.5,4818,12357
2023,Short Season,CV15,High D,Site 6,8,286.3,4526,12807
2023,Short Season,CV15,High D,Site 6,9,311.5,4599,14160
2023,Short Season,CV15,High D,Site 6,10,277.6,4964,13619
2023,Short Season,CV15,High D,Site 5,1,327.7,4463,14456
2023,Short Season,CV15,High D,Site 5,2,340.8,4594,15475
2023,Short Season,CV15,High D,Site 5,3,270.2,5100,13622
2023,Short Season,CV15,High D,Site 5,4,338.7,4650,15568
2023,Short Season,CV15,High D,Site 5,5,350.2,4069,14085
2023,Short Season,CV15,High D,Site 5,6,293.7,4725,13714
2023,Short Season,CV15,High D,Site 5,7,323.4,4725,15104
2023,Short Season,CV15,High D,Site 5,8,299.6,5100,15104
2023,Short Season,CV15,High D,Site 5,9,365.5,4463,16124
2023,Short Season,CV15,High D,Site 5,10,343.8,4200,14270
2023,Short Season,CV16,High D,Site 6,1,380.3,4225,15878
2023,Short Season,CV16,High D,Site 6,2,419.2,3515,14562
2023,Short Season,CV16,High D,Site 6,3,325.4,4828,15527
2023,Short Season,CV16,High D,Site 6,4,342.5,4846,16404
2023,Short Season,CV16,High D,Site 6,5,380.3,4225,15878
2023,Short Season,CV16,High D,Site 6,6,366.1,3976,14386
2023,Short Season,CV16,High D,Site 6,7,324.5,4349,13948
2023,Short Season,CV16,High D,Site 6,8,335.3,4473,14825
2023,Short Season,CV16,High D,Site 6,9,320.6,4402,13948
2023,Short Season,CV16,High D,Site 6,10,332.7,4349,14299
2023,Short Season,CV16,High D,Site 5,1,329.0,5032,16366
2023,Short Season,CV16,High D,Site 5,2,268.2,6105,16183
2023,Short Season,CV16,High D,Site 5,3,307.5,4662,
2023,Short Season,CV16,High D,Site 5,4,281.0,5661,15726
2023,Short Season,CV16,High D,Site 5,5,298.4,5828,17189
2023,Short Season,CV16,High D,Site 5,6,323.5,5032,16092
2023,Short Season,CV16,High D,Site 5,7,348.8,4588,15817
2023,Short Season,CV16,High D,Site 5,8,343.8,5032,17097
2023,Short Season,CV16,High D,Site 5,9,315.4,5661,17646
2023,Short Season,CV16,High D,Site 5,10,285.9,5920,16732
2023,Short Season,CV17,High D,Site 6,1,312.5,5328,16457
2023,Short Season,CV17,High D,Site 6,2,339.3,3626,12160
2023,Short Season,CV17,High D,Site 6,3,288.2,5328,15177
2023,Short Season,CV17,High D,Site 6,4,333.3,4662,15360
2023,Short Season,CV17,High D,Site 6,5,332.6,4144,13623
2023,Short Season,CV17,High D,Site 6,6,312.0,4921,15177
2023,Short Season,CV17,High D,Site 6,7,268.4,5032,13349
2023,Short Season,CV17,High D,Site 6,8,316.5,4588,14354
2023,Short Season,CV17,High D,Site 6,9,303.4,4329,12983
2023,Short Season,CV17,High D,Site 6,10,326.2,4736,15269
2023,Short Season,CV17,High D,Site 5,1,264.7,5032,13166
2023,Short Season,CV17,High D,Site 5,2,289.3,4829,13806
2023,Short Season,CV17,High D,Site 5,3,286.5,5328,15086
